,group,norm type,rho,eta,near factor,S or R,Sample,Linear Shrinkage,Nonlinear Shrinkage,Info Band
29,R,fro,0.9,0.5,2.0,53.03790522429895,14.781276156646861,14.18796862290042,13.723153581178032,48.68753472639256
30,S,2,0.9,0.5,2.0,18.83553062398229,6.3832907554891225,5.522400596149422,5.219101377593271,17.34594157104489
31,R,2,0.9,0.5,2.0,18.83553062398229,6.068768624360816,5.08516969197853,4.859886719463687,17.3174375931811
32,S,fro,0.9,0.8,0.5,53.03790522429895,15.344295052843206,14.734516604325533,14.181383480687561,48.87960069632173
33,R,fro,0.9,0.8,0.5,53.03790522429895,14.781276156646861,14.18796862290042,13.723153581178032,48.85361326236309
34,S,2,0.9,0.8,0.5,18.83553062398229,6.3832907554891225,5.522400596149422,5.219101377593271,17.405372516918323
35,R,2,0.9,0.8,0.5,18.83553062398229,6.068768624360816,5.08516969197853,4.859886719463687,17.379163541624255
36,S,fro,0.9,0.8,2.0,53.03790522429895,15.344295052843206,14.734516604325533,14.181383480687561,48.731419259019596
37,R,fro,0.9,0.8,2.0,53.03790522429895,14.781276156646861,14.18796862290042,13.723153581178032,48.70415248483013
38,S,2,0.9,0.8,2.0,18.83553062398229,6.3832907554891225,5.522400596149422,5.219101377593271,17.37130580760833
39,R,2,0.9,0.8,2.0,18.83553062398229,6.068768624360816,5.08516969197853,4.859886719463687,17.34559299551831
40,S,fro,0.9,1.0,0.5,53.03790522429895,15.344295052843206,14.734516604325533,14.181383480687561,49.33888056920657
41,R,fro,0.9,1.0,0.5,53.03790522429895,14.781276156646861,14.18796862290042,13.723153581178032,49.31559698147828
42,S,2,0.9,1.0,0.5,18.83553062398229,6.3832907554891225,5.522400596149422,5.219101377593271,17.585549981515584
43,R,2,0.9,1.0,0.5,18.83553062398229,6.068768624360816,5.08516969197853,4.859886719463687,17.564493483073157
44,S,fro,0.9,1.0,2.0,53.03790522429895,15.344295052843206,14.734516604325533,14.181383480687561,49.33888056920657
45,R,fro,0.9,1.0,2.0,53.03790522429895,14.781276156646861,14.18796862290042,13.723153581178032,49.31559698147828
46,S,2,0.9,1.0,2.0,18.83553062398229,6.3832907554891225,5.522400596149422,5.219101377593271,17.585549981515584
47,R,2,0.9,1.0,2.0,18.83553062398229,6.068768624360816,5.08516969197853,4.859886719463687,17.564493483073157
48,S,fro,0.95,0.5,0.5,75.2593586981937,15.087620110067723,15.426732920934853,15.437376351652905,68.47027292739546
49,R,fro,0.95,0.5,0.5,75.2593586981937,14.385107703591773,14.369367657551138,14.566020295985492,68.44126590442936
50,S,2,0.95,0.5,0.5,37.76452401816818,7.3278110863602,7.587940825102542,7.69130265952452,34.46999012322432
51,R,2,0.95,0.5,0.5,37.76452401816818,7.44870118215215,6.848649926855797,6.823745398763846,34.36643213792461
52,S,fro,0.95,0.5,2.0,75.2593586981937,15.087620110067723,15.426732920934853,15.437376351652905,59.4997067927774
53,R,fro,0.95,0.5,2.0,75.2593586981937,14.385107703591773,14.369367657551138,14.566020295985492,59.423481830426695
54,S,2,0.95,0.5,2.0,37.76452401816818,7.3278110863602,7.587940825102542,7.69130265952452,29.909481508182086
55,R,2,0.95,0.5,2.0,37.76452401816818,7.44870118215215,6.848649926855797,6.823745398763846,29.650130433068117
56,S,fro,0.95,0.8,0.5,75.2593586981937,15.087620110067723,15.426732920934853,15.437376351652905,68.42325048457003
57,R,fro,0.95,0.8,0.5,75.2593586981937,14.385107703591773,14.369367657551138,14.566020295985492,68.39364240281544
58,S,2,0.95,0.8,0.5,37.76452401816818,7.3278110863602,7.587940825102542,7.69130265952452,34.43326257161657
59,R,2,0.95,0.8,0.5,37.76452401816818,7.44870118215215,6.848649926855797,6.823745398763846,34.32715023623333
60,S,fro,0.95,0.8,2.0,75.2593586981937,15.087620110067723,15.426732920934853,15.437376351652905,41.033560001223044
61,R,fro,0.95,0.8,2.0,75.2593586981937,14.385107703591773,14.369367657551138,14.566020295985492,40.817566428597296
62,S,2,0.95,0.8,2.0,37.76452401816818,7.3278110863602,7.587940825102542,7.69130265952452,20.569746214671213
63,R,2,0.95,0.8,2.0,37.76452401816818,7.44870118215215,6.848649926855797,6.823745398763846,19.92426487640257
64,S,fro,0.95,1.0,0.5,75.2593586981937,15.087620110067723,15.426732920934853,15.437376351652905,68.4825897196955
65,R,fro,0.95,1.0,0.5,75.2593586981937,14.385107703591773,14.369367657551138,14.566020295985492,68.45315158550918
66,S,2,0.95,1.0,0.5,37.76452401816818,7.3278110863602,7.587940825102542,7.69130265952452,34.464150162717715
67,R,2,0.95,1.0,0.5,37.76452401816818,7.44870118215215,6.848649926855797,6.823745398763846,34.35964585408253
68,S,fro,0.95,1.0,2.0,75.2593586981937,15.087620110067723,15.426732920934853,15.437376351652905,68.4825897196955
69,R,fro,0.95,1.0,2.0,75.2593586981937,14.385107703591773,14.369367657551138,14.566020295985492,68.45315158550918
70,S,2,0.95,1.0,2.0,37.76452401816818,7.3278110863602,7.587940825102542,7.69130265952452,34.464150162717715
71,R,2,0.95,1.0,2.0,37.76452401816818,7.44870118215215,6.848649926855797,6.823745398763846,34.35964585408253
72,S,fro,0.99,0.5,0.5,157.83783849591055,14.299832661288209,14.51411703179522,1387.7801579325426,156.37032404533903
73,R,fro,0.99,0.5,0.5,157.83783849591055,11.572820367336808,11.300084403150725,154.65906503380847,156.36523540197248
74,S,2,0.99,0.5,0.5,139.0560071935269,9.299208665812607,10.161061107590399,1387.3901907071095,137.54333271326922
75,R,2,0.99,0.5,0.5,139.0560071935269,7.504015878051,6.3940011699827295,139.47760163054036,137.50804805783628
76,S,fro,0.99,0.5,2.0,157.83783849591055,14.299832661288209,14.51411703179522,1387.7801579325426,151.97045469033384
77,R,fro,0.99,0.5,2.0,157.83783849591055,11.572820367336808,11.300084403150725,154.65906503380847,151.94913597337106
78,S,2,0.99,0.5,2.0,139.0560071935269,9.299208665812607,10.161061107590399,1387.3901907071095,132.98985248756173
79,R,2,0.99,0.5,2.0,139.0560071935269,7.504015878051,6.3940011699827295,139.47760163054036,132.82898105229475
80,S,fro,0.99,0.8,0.5,157.83783849591055,14.299832661288209,14.51411703179522,1387.7801579325426,156.40158138179126
81,R,fro,0.99,0.8,0.5,157.83783849591055,11.572820367336808,11.300084403150725,154.65906503380847,156.3965721587911
82,S,2,0.99,0.8,0.5,139.0560071935269,9.299208665812607,10.161061107590399,1387.3901907071095,137.57678972710983
83,R,2,0.99,0.8,0.5,139.0560071935269,7.504015878051,6.3940011699827295,139.47760163054036,137.5402588978535
84,S,fro,0.99,0.8,2.0,157.83783849591055,14.299832661288209,14.51411703179522,1387.7801579325426,149.758964083739
85,R,fro,0.99,0.8,2.0,157.83783849591055,11.572820367336808,11.300084403150725,154.65906503380847,149.72950426350397
86,S,2,0.99,0.8,2.0,139.0560071935269,9.299208665812607,10.161061107590399,1387.3901907071095,130.7282868153075
87,R,2,0.99,0.8,2.0,139.0560071935269,7.504015878051,6.3940011699827295,139.47760163054036,130.51091405674774
88,S,fro,0.99,1.0,0.5,157.83783849591055,14.299832661288209,14.51411703179522,1387.7801579325426,155.01532482053298
89,R,fro,0.99,1.0,0.5,157.83783849591055,11.572820367336808,11.300084403150725,154.65906503380847,155.00543226585287
90,S,2,0.99,1.0,0.5,139.0560071935269,9.299208665812607,10.161061107590399,1387.3901907071095,136.15405562610593
91,R,2,0.99,1.0,0.5,139.0560071935269,7.504015878051,6.3940011699827295,139.47760163054036,136.07926047772955
92,S,fro,0.99,1.0,2.0,157.83783849591055,14.299832661288209,14.51411703179522,1387.7801579325426,154.48962236011062
93,R,fro,0.99,1.0,2.0,157.83783849591055,11.572820367336808,11.300084403150725,154.65906503380847,154.47777642926334
94,S,2,0.99,1.0,2.0,139.0560071935269,9.299208665812607,10.161061107590399,1387.3901907071095,135.61183095672286
95,R,2,0.99,1.0,2.0,139.0560071935269,7.504015878051,6.3940011699827295,139.47760163054036,135.52190402121025
